标题,作者昵称,帖子链接,帖子类型,图片链接,视频链接,帖子文本,点赞数,收藏数,评论数,发布日期,作者IP,字作者ID,作者简介,作者关注数,作者粉丝数,作者点赞与收藏数,评论者昵称,评论内容,评论日期,评论IP
茶知识🍵一张图告诉你适合什么茶🉑收藏,茶人养成笔记,https://www.xiaohongshu.com/search_result/6606bcc9000000001a00d308?xsec_token=ABcdXn4HwVwhyHd8UlD0bVQtHJCRvqLMvv5pAaV92qJI4=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/30f3097ec566c5b2eb9bfec529309b55/1040g008310u8p8igmo605n0o9ka1e550fn83je0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
",-,来了解你适合喝哪款茶。 中国六大茶类，你喝对了吗？ 	 不同茶类因为加工工艺、品种、地域、季节等因素的差异，内含物的含量会有所不同，其性味特点和作用也有所侧重。 	 浙大王岳飞教授在《茶文化与茶健康》课程里对六大性质做了划分。 	 我们喝茶的目的就是要让自己的身体往平和质去发展，使身体越来越健康。不同性别、年龄、体质、生活环境及季节，都应当有不同的饮茶选择。 	 每种茶类都有适宜人群和禁忌，要根据自己的情况来选择适合的茶喝才是明智的哦！ 	 #茶知识#茶生活#泡一壶好茶#分享茶知识传播茶文化#召唤茶友#茶叶#在家更爱喝茶#茶#养生好物#爱茶爱生活,16,6381,411,03-29,IP属地：安徽,小红书号：533633962,习茶14年 / 深耕11年 / 教学6年 科普茶知识 / 识好茶喝好茶 🍵可养生 / 可修心 / 可养性 📮：721829393@qq.com,62,2946,4.6万,云野,哪种提神好一点哇(除了绿茶)，我看有的说乌龙，你这怎么说红茶嘞，可以说说吗,10-22,安徽
茶知识🍵一张图告诉你适合什么茶🉑收藏,茶人养成笔记,https://www.xiaohongshu.com/search_result/6606bcc9000000001a00d308?xsec_token=ABcdXn4HwVwhyHd8UlD0bVQtHJCRvqLMvv5pAaV92qJI4=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/30f3097ec566c5b2eb9bfec529309b55/1040g008310u8p8igmo605n0o9ka1e550fn83je0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
",-,来了解你适合喝哪款茶。 中国六大茶类，你喝对了吗？ 	 不同茶类因为加工工艺、品种、地域、季节等因素的差异，内含物的含量会有所不同，其性味特点和作用也有所侧重。 	 浙大王岳飞教授在《茶文化与茶健康》课程里对六大性质做了划分。 	 我们喝茶的目的就是要让自己的身体往平和质去发展，使身体越来越健康。不同性别、年龄、体质、生活环境及季节，都应当有不同的饮茶选择。 	 每种茶类都有适宜人群和禁忌，要根据自己的情况来选择适合的茶喝才是明智的哦！ 	 #茶知识#茶生活#泡一壶好茶#分享茶知识传播茶文化#召唤茶友#茶叶#在家更爱喝茶#茶#养生好物#爱茶爱生活,16,6381,411,03-29,IP属地：安徽,小红书号：533633962,习茶14年 / 深耕11年 / 教学6年 科普茶知识 / 识好茶喝好茶 🍵可养生 / 可修心 / 可养性 📮：721829393@qq.com,62,2946,4.6万,考研废党er求助号,胃寒喝绿茶，请问有没有什么办法中和凉性啊？想喝茶提神，好像就绿茶有提到提神醒脑功能,10-16,福建
茶知识🍵一张图告诉你适合什么茶🉑收藏,茶人养成笔记,https://www.xiaohongshu.com/search_result/6606bcc9000000001a00d308?xsec_token=ABcdXn4HwVwhyHd8UlD0bVQtHJCRvqLMvv5pAaV92qJI4=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/30f3097ec566c5b2eb9bfec529309b55/1040g008310u8p8igmo605n0o9ka1e550fn83je0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
",-,来了解你适合喝哪款茶。 中国六大茶类，你喝对了吗？ 	 不同茶类因为加工工艺、品种、地域、季节等因素的差异，内含物的含量会有所不同，其性味特点和作用也有所侧重。 	 浙大王岳飞教授在《茶文化与茶健康》课程里对六大性质做了划分。 	 我们喝茶的目的就是要让自己的身体往平和质去发展，使身体越来越健康。不同性别、年龄、体质、生活环境及季节，都应当有不同的饮茶选择。 	 每种茶类都有适宜人群和禁忌，要根据自己的情况来选择适合的茶喝才是明智的哦！ 	 #茶知识#茶生活#泡一壶好茶#分享茶知识传播茶文化#召唤茶友#茶叶#在家更爱喝茶#茶#养生好物#爱茶爱生活,16,6381,411,03-29,IP属地：安徽,小红书号：533633962,习茶14年 / 深耕11年 / 教学6年 科普茶知识 / 识好茶喝好茶 🍵可养生 / 可修心 / 可养性 📮：721829393@qq.com,62,2946,4.6万,雪碧,黑茶 贫血不适合喝吗？,10-16,海南
茶知识🍵一张图告诉你适合什么茶🉑收藏,茶人养成笔记,https://www.xiaohongshu.com/search_result/6606bcc9000000001a00d308?xsec_token=ABcdXn4HwVwhyHd8UlD0bVQtHJCRvqLMvv5pAaV92qJI4=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/30f3097ec566c5b2eb9bfec529309b55/1040g008310u8p8igmo605n0o9ka1e550fn83je0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
",-,来了解你适合喝哪款茶。 中国六大茶类，你喝对了吗？ 	 不同茶类因为加工工艺、品种、地域、季节等因素的差异，内含物的含量会有所不同，其性味特点和作用也有所侧重。 	 浙大王岳飞教授在《茶文化与茶健康》课程里对六大性质做了划分。 	 我们喝茶的目的就是要让自己的身体往平和质去发展，使身体越来越健康。不同性别、年龄、体质、生活环境及季节，都应当有不同的饮茶选择。 	 每种茶类都有适宜人群和禁忌，要根据自己的情况来选择适合的茶喝才是明智的哦！ 	 #茶知识#茶生活#泡一壶好茶#分享茶知识传播茶文化#召唤茶友#茶叶#在家更爱喝茶#茶#养生好物#爱茶爱生活,16,6381,411,03-29,IP属地：安徽,小红书号：533633962,习茶14年 / 深耕11年 / 教学6年 科普茶知识 / 识好茶喝好茶 🍵可养生 / 可修心 / 可养性 📮：721829393@qq.com,62,2946,4.6万,daodao叨叨,@小高 来学习,10-09,上海
茶知识🍵一张图告诉你适合什么茶🉑收藏,茶人养成笔记,https://www.xiaohongshu.com/search_result/6606bcc9000000001a00d308?xsec_token=ABcdXn4HwVwhyHd8UlD0bVQtHJCRvqLMvv5pAaV92qJI4=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/30f3097ec566c5b2eb9bfec529309b55/1040g008310u8p8igmo605n0o9ka1e550fn83je0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/7b0e2eb29b72825bde70ef4aa48ffed8/1040g008310u8p8igmo5g5n0o9ka1e5509qb1b7o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060936/2d5be8c271f4ab0ce6c4178e712ee412/1040g008310u8p8igmo6g5n0o9ka1e550tdtqbd0!nd_dft_wlteh_webp_3
",-,来了解你适合喝哪款茶。 中国六大茶类，你喝对了吗？ 	 不同茶类因为加工工艺、品种、地域、季节等因素的差异，内含物的含量会有所不同，其性味特点和作用也有所侧重。 	 浙大王岳飞教授在《茶文化与茶健康》课程里对六大性质做了划分。 	 我们喝茶的目的就是要让自己的身体往平和质去发展，使身体越来越健康。不同性别、年龄、体质、生活环境及季节，都应当有不同的饮茶选择。 	 每种茶类都有适宜人群和禁忌，要根据自己的情况来选择适合的茶喝才是明智的哦！ 	 #茶知识#茶生活#泡一壶好茶#分享茶知识传播茶文化#召唤茶友#茶叶#在家更爱喝茶#茶#养生好物#爱茶爱生活,16,6381,411,03-29,IP属地：安徽,小红书号：533633962,习茶14年 / 深耕11年 / 教学6年 科普茶知识 / 识好茶喝好茶 🍵可养生 / 可修心 / 可养性 📮：721829393@qq.com,62,2946,4.6万,弥光,想提神，但是体寒，长痘上火喝什么茶,10-07,黑龙江
安化黑茶｜🍃色泽黑润，块状如砖,茶米油盐🍃,https://www.xiaohongshu.com/search_result/65ccdb8f000000000b023202?xsec_token=AB7iK4fawbhEKmMUJHc2e56ROGwYDwLAbA2ygnvoZ-pZw=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/7e24d159dde294206533c4260d345793/1040g00830v5o1f535i6g5otmspj9ifh2f07jh40!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/f008fefa112a9f8af60e1b1ce4e5f0fe/1040g2sg30v5o1f5flg605otmspj9ifh2ak5vv90!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
",-,🍵黑砖茶，因以黑毛茶为原料，色泽黑润，成品块状如砖而得名。传统的黑砖茶表面上方一般印压有“黑砖茶”三字，下方印有“湖南安化”四字，中部为五角星，每块重2千克。现代精品黑砖茶规格小，制作工艺巧妙，方便冲泡饮用，去除了鲜叶中的青草气，砖身紧实，不易受潮霉变，收藏数年仍不变味，且越陈越好。 🍵类目：中国六大茶类之一 • 黑茶 • 后发酵 • 性温 🍵产地 湖南省益阳市安化县 	 💡功效作用 养胃健胃 助消化、解油腻、顺肠胃 降低血压、调节血脂 	 💡冲泡方法 茶具选择白瓷盖碗为佳、紫砂壶为佳，茶水比1:20，水温100℃，润茶、注水后10s出汤，可冲泡10余次。 	 💡存储方法 黑茶可以长期存放。 黑茶散茶可使用牛皮纸袋、篾篓、陶罐先将其装好，小篓装天尖茶、砖茶、饼茶可装入无味纸箱中，同时相对密封，保持透气性，最后放置在书房或茶室保存，注意环境和空气的流通性。 裸茶、包装茶，不同类产品及不同厂家的产品不宜混放，以免串味。 ❗️控制温度：25℃以下，相对湿度：70%以下。 	 🍵适宜人群 体虚、喜食肉者 胃肠不佳 高血压、身体超重者 🍵禁忌人群 营养不良 长期素食者 	 🍃关注我们，每天与您分享茶文化小知识🍃 #分享茶知识传播茶文化#茶生活#茶#在家更爱喝茶#安化黑茶#茶文化,2,142,33,02-14,IP属地：浙江,小红书号：5379391248,一个研究茶文化的大学生团队🍵 分享茶知识，茶文化，茶趣事，茶摄影 谢谢你的关注！来和我们一起学习吧🍵 其他专业知识分享：@杭州茶汤社,59,1747,1.3万,👑黄小邪,这怎么样,10-26,辽宁
安化黑茶｜🍃色泽黑润，块状如砖,茶米油盐🍃,https://www.xiaohongshu.com/search_result/65ccdb8f000000000b023202?xsec_token=AB7iK4fawbhEKmMUJHc2e56ROGwYDwLAbA2ygnvoZ-pZw=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/7e24d159dde294206533c4260d345793/1040g00830v5o1f535i6g5otmspj9ifh2f07jh40!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/f008fefa112a9f8af60e1b1ce4e5f0fe/1040g2sg30v5o1f5flg605otmspj9ifh2ak5vv90!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
",-,🍵黑砖茶，因以黑毛茶为原料，色泽黑润，成品块状如砖而得名。传统的黑砖茶表面上方一般印压有“黑砖茶”三字，下方印有“湖南安化”四字，中部为五角星，每块重2千克。现代精品黑砖茶规格小，制作工艺巧妙，方便冲泡饮用，去除了鲜叶中的青草气，砖身紧实，不易受潮霉变，收藏数年仍不变味，且越陈越好。 🍵类目：中国六大茶类之一 • 黑茶 • 后发酵 • 性温 🍵产地 湖南省益阳市安化县 	 💡功效作用 养胃健胃 助消化、解油腻、顺肠胃 降低血压、调节血脂 	 💡冲泡方法 茶具选择白瓷盖碗为佳、紫砂壶为佳，茶水比1:20，水温100℃，润茶、注水后10s出汤，可冲泡10余次。 	 💡存储方法 黑茶可以长期存放。 黑茶散茶可使用牛皮纸袋、篾篓、陶罐先将其装好，小篓装天尖茶、砖茶、饼茶可装入无味纸箱中，同时相对密封，保持透气性，最后放置在书房或茶室保存，注意环境和空气的流通性。 裸茶、包装茶，不同类产品及不同厂家的产品不宜混放，以免串味。 ❗️控制温度：25℃以下，相对湿度：70%以下。 	 🍵适宜人群 体虚、喜食肉者 胃肠不佳 高血压、身体超重者 🍵禁忌人群 营养不良 长期素食者 	 🍃关注我们，每天与您分享茶文化小知识🍃 #分享茶知识传播茶文化#茶生活#茶#在家更爱喝茶#安化黑茶#茶文化,2,142,33,02-14,IP属地：浙江,小红书号：5379391248,一个研究茶文化的大学生团队🍵 分享茶知识，茶文化，茶趣事，茶摄影 谢谢你的关注！来和我们一起学习吧🍵 其他专业知识分享：@杭州茶汤社,59,1747,1.3万,张小萌,可以充当白水喝吗？,10-19,安徽
安化黑茶｜🍃色泽黑润，块状如砖,茶米油盐🍃,https://www.xiaohongshu.com/search_result/65ccdb8f000000000b023202?xsec_token=AB7iK4fawbhEKmMUJHc2e56ROGwYDwLAbA2ygnvoZ-pZw=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/7e24d159dde294206533c4260d345793/1040g00830v5o1f535i6g5otmspj9ifh2f07jh40!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/f008fefa112a9f8af60e1b1ce4e5f0fe/1040g2sg30v5o1f5flg605otmspj9ifh2ak5vv90!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/8c0af01e07efdaa664de5036c53e192f/1040g2sg30v5o1f5i5g6g5otmspj9ifh2o6hlreg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060938/edfb4077a7f5b25fa925e07cad5f4ffa/1040g2sg30v5o1f6d5c6g5otmspj9ifh2orka370!nd_dft_wlteh_webp_3
",-,🍵黑砖茶，因以黑毛茶为原料，色泽黑润，成品块状如砖而得名。传统的黑砖茶表面上方一般印压有“黑砖茶”三字，下方印有“湖南安化”四字，中部为五角星，每块重2千克。现代精品黑砖茶规格小，制作工艺巧妙，方便冲泡饮用，去除了鲜叶中的青草气，砖身紧实，不易受潮霉变，收藏数年仍不变味，且越陈越好。 🍵类目：中国六大茶类之一 • 黑茶 • 后发酵 • 性温 🍵产地 湖南省益阳市安化县 	 💡功效作用 养胃健胃 助消化、解油腻、顺肠胃 降低血压、调节血脂 	 💡冲泡方法 茶具选择白瓷盖碗为佳、紫砂壶为佳，茶水比1:20，水温100℃，润茶、注水后10s出汤，可冲泡10余次。 	 💡存储方法 黑茶可以长期存放。 黑茶散茶可使用牛皮纸袋、篾篓、陶罐先将其装好，小篓装天尖茶、砖茶、饼茶可装入无味纸箱中，同时相对密封，保持透气性，最后放置在书房或茶室保存，注意环境和空气的流通性。 裸茶、包装茶，不同类产品及不同厂家的产品不宜混放，以免串味。 ❗️控制温度：25℃以下，相对湿度：70%以下。 	 🍵适宜人群 体虚、喜食肉者 胃肠不佳 高血压、身体超重者 🍵禁忌人群 营养不良 长期素食者 	 🍃关注我们，每天与您分享茶文化小知识🍃 #分享茶知识传播茶文化#茶生活#茶#在家更爱喝茶#安化黑茶#茶文化,2,142,33,02-14,IP属地：浙江,小红书号：5379391248,一个研究茶文化的大学生团队🍵 分享茶知识，茶文化，茶趣事，茶摄影 谢谢你的关注！来和我们一起学习吧🍵 其他专业知识分享：@杭州茶汤社,59,1747,1.3万,长治小王包车,朋友送的,10-17,山西
黑茶色，拒广,赴約,https://www.xiaohongshu.com/search_result/66e28665000000002603e262?xsec_token=ABpl5xIclWN-EqqRnhmkDlKSBRZSCidSmARtz2cEa9YEg=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
",-,想染黑茶色的，尽管问,4,60,294,09-12,IP属地：中国,小红书号：95494741905,还没有简介,8,14,309,困,又尴尬期吗？会变成布丁头吗,6 天前,河北
黑茶色，拒广,赴約,https://www.xiaohongshu.com/search_result/66e28665000000002603e262?xsec_token=ABpl5xIclWN-EqqRnhmkDlKSBRZSCidSmARtz2cEa9YEg=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060939/924784e910b03d0e5378f65def63c9bd/1040g2sg317kt4psd446g5plauvtne3ms7pq58co!nd_dft_wlteh_webp_3
",-,想染黑茶色的，尽管问,4,60,294,09-12,IP属地：中国,小红书号：95494741905,还没有简介,8,14,309,小红薯62F56B7E,漂過頭的話 會發黃嗎,10-12,中国台湾
别染黑茶！！！,毛子饿了,https://www.xiaohongshu.com/search_result/6541c1de000000000403b0f3?xsec_token=ABlXunuRRvL9rrBYEIYLwFRzJf6kMaUew431ZoW-qnXbo=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060943/49f00a9cab0ce583baace000382c02a2/1040g00830qtt53om0o204a1bjfoamr737elobo8!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/9b6a5aeaf5d4bc632dce0b4c4abc6bae/1040g00830qtt53om0o004a1bjfoamr73fcj4mgg!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/a55b779e1d15df911939e63dc49a335d/1040g00830qtt53om0o0g4a1bjfoamr73e8omfg0!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/679f32f1858bca5fbaa11d85011a64d1/1040g00830qtt53om0o104a1bjfoamr73beek4s8!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/cc2ae00a22eeff0e426385e852000826/1040g00830qtt53om0o1g4a1bjfoamr73nrdgrv8!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/49f00a9cab0ce583baace000382c02a2/1040g00830qtt53om0o204a1bjfoamr737elobo8!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060943/9b6a5aeaf5d4bc632dce0b4c4abc6bae/1040g00830qtt53om0o004a1bjfoamr73fcj4mgg!nd_dft_wlteh_webp_3
",-,p1刚染完，感觉是全黑的 p2大概染完一个多星期，有点青棕的感觉，这个时候还是好看的！ p3p4大概染完三个星期，颜色差不多是浅一点的青棕。 p5染完一个月，好黄啊啊啊啊啊啊啊 #黑茶色#黑茶掉色#女大学生染发,65,73,171,2023-11-01,IP属地：浙江,小红书号：958754620,在杭大学生/04/爱吃爱玩,146,45,975,PollyChen,为什么会掉这么黄,5 天前,广东
